index,fitness,size,has_meta
0,0.721500,562,1
1,0.706300,243,1
2,0.706300,391,1
3,0.716000,488,1
4,0.709100,430,1
5,0.706300,650,1
6,0.706300,385,1
7,0.711600,209,1
8,0.711600,570,1
9,0.706300,385,1
10,0.706300,381,1
11,0.706300,359,1
12,0.709100,499,1
13,0.721500,1145,1
14,0.711600,1032,1
15,0.721500,566,1
16,0.706300,391,1
17,0.716000,498,1
18,0.706300,230,1
19,0.706300,729,1
20,0.706300,449,1
21,0.706300,348,1
22,0.706300,385,1
23,0.706300,347,1
24,0.706300,394,1
25,0.706300,230,1
26,0.706300,368,1
27,0.706300,385,1
28,0.709100,434,1
29,0.706300,246,1
30,0.706300,215,1
31,0.706300,395,1
32,0.706300,359,1
33,0.709100,500,1
34,0.706300,738,1
35,0.709100,421,1
36,0.709100,615,1
37,0.706300,331,1
38,0.721500,564,1
39,0.709100,500,1
40,0.721500,558,1
41,0.721500,563,1
42,0.711600,510,1
43,0.706300,212,1
44,0.706300,372,1
45,0.706300,713,1
46,0.721500,563,1
47,0.706300,376,1
48,0.716000,551,1
49,0.706300,347,1
50,0.706300,395,1
51,0.709100,414,1
52,0.706300,196,1
53,0.706300,339,1
54,0.706300,574,1
55,0.716000,476,1
56,0.716000,723,1
57,0.706300,212,1
58,0.721500,563,1
59,0.706300,713,1
60,0.706300,222,1
61,0.706300,390,1
62,0.706300,358,1
63,0.721500,563,1
64,0.711600,215,1
65,0.706300,394,1
66,0.709100,712,1
67,0.706300,317,1
68,0.706300,317,1
69,0.706300,372,1
70,0.706300,384,1
71,0.706300,589,1
72,0.709100,485,1
73,0.709100,500,1
74,0.709100,421,1
75,0.706300,376,1
76,0.706300,385,1
77,0.706300,376,1
78,0.721500,562,1
79,0.711600,232,1
80,0.706300,571,1
81,0.706300,399,1
82,0.716000,551,1
83,0.706300,350,1
84,0.721500,562,1
85,0.706300,367,1
86,0.709100,499,1
87,0.706300,382,1
88,0.709100,485,1
89,0.709100,430,1
90,0.706300,729,1
91,0.709100,421,1
92,0.706300,372,1
93,0.709100,416,1
94,0.706300,216,1
95,0.706300,391,1
96,0.706300,345,1
97,0.706300,317,1
98,0.706300,317,1
99,0.709100,416,1
