index,fitness,size,has_meta
0,0.716000,339,1
1,0.706300,232,1
2,0.706300,384,1
3,0.716000,339,1
4,0.706300,232,1
5,0.706300,167,1
6,0.706300,365,1
7,0.706300,302,1
8,0.711600,444,1
9,0.706300,192,1
10,0.706300,164,1
11,0.706300,198,1
12,0.706300,373,1
13,0.706300,133,1
14,0.706300,129,1
15,0.716000,339,1
16,0.706300,163,1
17,0.711600,412,1
18,0.706300,198,1
19,0.706300,173,1
20,0.706300,216,1
21,0.706300,133,1
22,0.706300,365,1
23,0.706300,119,1
24,0.706300,119,1
25,0.706300,216,1
26,0.706300,351,1
27,0.706300,166,1
28,0.706300,237,1
29,0.709100,433,1
30,0.706300,304,1
31,0.706300,232,1
32,0.706300,411,1
33,0.706300,257,1
34,0.706300,303,1
35,0.709400,190,1
36,0.706300,291,1
37,0.706300,305,1
38,0.706300,380,1
39,0.716000,339,1
40,0.711600,475,1
41,0.706300,216,1
42,0.706300,257,1
43,0.706300,288,1
44,0.709100,437,1
45,0.706300,134,1
46,0.706300,133,1
47,0.706300,351,1
48,0.706300,172,1
49,0.711600,447,1
50,0.706300,169,1
51,0.706300,232,1
52,0.716000,344,1
53,0.706300,373,1
54,0.706300,380,1
55,0.706300,209,1
56,0.706300,380,1
57,0.709400,161,1
58,0.704100,162,1
59,0.706300,211,1
60,0.706300,171,1
61,0.716000,339,1
62,0.706300,303,1
63,0.706300,174,1
64,0.706300,173,1
65,0.706300,380,1
66,0.706300,384,1
67,0.706300,297,1
68,0.709100,433,1
69,0.706300,189,1
70,0.709400,213,1
71,0.706300,292,1
72,0.706300,291,1
73,0.709100,438,1
74,0.706300,133,1
75,0.706300,364,1
76,0.716000,296,1
77,0.706300,166,1
78,0.706300,373,1
79,0.716000,348,1
80,0.711600,274,1
81,0.706300,237,1
82,0.706300,218,1
83,0.709100,445,1
84,0.706300,225,1
85,0.706300,347,1
86,0.706300,166,1
87,0.706300,170,1
88,0.706300,176,1
89,0.706300,169,1
90,0.706300,173,1
91,0.709400,190,1
92,0.706300,373,1
93,0.709100,441,1
94,0.716000,292,1
95,0.706300,380,1
96,0.706300,365,1
97,0.706300,133,1
98,0.706300,415,1
99,0.706300,170,1
